Cygnus version: 0.27.0
Operative system: Windows
Record datetime: 2023-05-26 13:02:43.394618
Device ID: STEEG_DG081015
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,T7,T8,O1,O2,Fz,Pz,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.154,2979336,-10808.89,28580.98,375000.0,375000.0,302207.04,238067.25,375000.0,375000.0,,,,,
0.155,2979337,-10800.62,28585.52,375000.0,375000.0,302204.74,238077.06,375000.0,375000.0,,,,,
0.156,2979338,-10791.12,28590.32,375000.0,375000.0,302198.89,238087.89,375000.0,375000.0,,,,,
0.157,2979339,-10782.09,28595.15,375000.0,375000.0,302192.55,238096.86,375000.0,375000.0,,,,,
0.158,2979340,-10775.19,28599.31,375000.0,375000.0,302188.3,238100.16,375000.0,375000.0,,,,,
0.159,2979341,-10771.52,28601.75,375000.0,375000.0,302187.21,238095.32,375000.0,375000.0,,,,,
0.160,2979342,-10771.25,28601.54,375000.0,375000.0,302188.73,238083.02,375000.0,375000.0,,,,,
0.161,2979343,-10773.63,28598.3,375000.0,375000.0,302191.58,238067.35,375000.0,375000.0,,,,,
0.162,2979344,-10777.39,28592.48,375000.0,375000.0,302194.88,238054.09,375000.0,375000.0,,,,,
0.163,2979345,-10781.29,28585.34,375000.0,375000.0,302198.72,238047.9,375000.0,375000.0,,,,,
0.164,2979346,-10784.49,28578.48,375000.0,375000.0,302203.79,238049.85,375000.0,375000.0,,,,,
0.165,2979347,-10786.82,28573.31,375000.0,375000.0,302210.33,238056.96,375000.0,375000.0,,,,,
0.166,2979348,-10788.53,28570.57,375000.0,375000.0,302217.14,238063.85,375000.0,375000.0,,,,,
0.167,2979349,-10789.98,28570.25,375000.0,375000.0,302221.54,238065.76,375000.0,375000.0,,,,,
0.168,2979350,-10791.35,28571.77,375000.0,375000.0,302220.52,238061.12,375000.0,375000.0,,,,,
0.169,2979351,-10792.42,28574.46,375000.0,375000.0,302212.47,238052.35,375000.0,375000.0,,,,,
0.170,2979352,-10792.74,28577.9,375000.0,375000.0,302198.51,238044.48,375000.0,375000.0,,,,,
0.171,2979353,-10791.85,28582.07,375000.0,375000.0,302182.53,238042.4,375000.0,375000.0,,,,,
0.172,2979354,-10789.62,28587.06,375000.0,375000.0,302169.71,238048.35,375000.0,375000.0,,,,,
0.173,2979355,-10786.34,28592.68,375000.0,375000.0,302164.18,238060.95,375000.0,375000.0,,,,,
0.174,2979356,-10782.8,28598.17,375000.0,375000.0,302167.08,238076.19,375000.0,375000.0,,,,,
0.175,2979357,-10779.98,28602.24,375000.0,375000.0,302176.15,238089.53,375000.0,375000.0,,,,,
0.176,2979358,-10778.84,28603.48,375000.0,375000.0,302187.04,238097.87,375000.0,375000.0,,,,,
0.177,2979359,-10779.99,28601.05,375000.0,375000.0,302195.64,238100.44,375000.0,375000.0,,,,,
0.178,2979360,-10783.42,28595.18,375000.0,375000.0,302200.05,238098.29,375000.0,375000.0,,,,,
0.179,2979361,-10788.52,28587.33,375000.0,375000.0,302201.19,238093.12,375000.0,375000.0,,,,,
0.180,2979362,-10794.11,28579.69,375000.0,375000.0,302201.58,238086.35,375000.0,375000.0,,,,,
0.181,2979363,-10798.8,28574.37,375000.0,375000.0,302203.27,238078.98,375000.0,375000.0,,,,,
0.182,2979364,-10801.43,28572.55,375000.0,375000.0,302206.0,238071.99,375000.0,375000.0,,,,,
0.183,2979365,-10801.48,28573.96,375000.0,375000.0,302207.02,238066.78,375000.0,375000.0,,,,,
0.184,2979366,-10799.37,28577.09,375000.0,375000.0,302202.59,238064.84,375000.0,375000.0,,,,,
0.185,2979367,-10796.4,28579.86,375000.0,375000.0,302190.41,238066.81,375000.0,375000.0,,,,,
0.186,2979368,-10794.28,28580.64,375000.0,375000.0,302171.5,238071.56,375000.0,375000.0,,,,,
0.187,2979369,-10794.43,28578.97,375000.0,375000.0,302150.4,238076.06,375000.0,375000.0,,,,,
0.188,2979370,-10797.26,28575.75,375000.0,375000.0,302133.44,238076.67,375000.0,375000.0,,,,,
0.189,2979371,-10801.79,28572.78,375000.0,375000.0,302125.94,238071.15,375000.0,375000.0,,,,,
0.190,2979372,-10805.92,28571.96,375000.0,375000.0,302129.82,238060.4,375000.0,375000.0,,,,,
0.191,2979373,-10807.18,28574.41,375000.0,375000.0,302142.95,238048.58,375000.0,375000.0,,,,,
0.192,2979374,-10803.86,28580.04,375000.0,375000.0,302160.43,238041.35,375000.0,375000.0,,,,,
0.193,2979375,-10795.89,28587.65,375000.0,375000.0,302177.07,238043.0,375000.0,375000.0,,,,,
0.194,2979376,-10785.03,28595.49,375000.0,375000.0,302189.82,238053.97,375000.0,375000.0,,,,,
0.195,2979377,-10774.3,28601.95,375000.0,375000.0,302198.61,238070.42,375000.0,375000.0,,,,,
0.196,2979378,-10766.73,28606.12,375000.0,375000.0,302205.59,238086.04,375000.0,375000.0,,,,,
0.197,2979379,-10764.01,28607.9,375000.0,375000.0,302213.24,238095.45,375000.0,375000.0,,,,,
0.198,2979380,-10765.68,28607.89,375000.0,375000.0,302222.59,238096.99,375000.0,375000.0,,,,,
0.199,2979381,-10769.29,28606.94,375000.0,375000.0,302232.65,238093.5,375000.0,375000.0,,,,,
0.200,2979382,-10771.44,28605.9,375000.0,375000.0,302241.14,238090.51,375000.0,375000.0,,,,,
0.201,2979383,-10769.37,28605.46,375000.0,375000.0,302246.16,238092.93,375000.0,375000.0,,,,,
0.202,2979384,-10762.18,28606.14,375000.0,375000.0,302247.46,238102.19,375000.0,375000.0,,,,,
0.203,2979385,-10751.38,28608.29,375000.0,375000.0,302246.64,238115.59,375000.0,375000.0,,,,,
0.204,2979386,-10740.15,28612.09,375000.0,375000.0,302246.23,238128.11,375000.0,375000.0,,,,,
0.205,2979387,-10731.97,28617.34,375000.0,375000.0,302248.08,238135.66,375000.0,375000.0,,,,,
0.206,2979388,-10729.01,28623.37,375000.0,375000.0,302252.29,238137.62,375000.0,375000.0,,,,,
0.207,2979389,-10731.16,28629.04,375000.0,375000.0,302257.12,238137.01,375000.0,375000.0,,,,,
0.208,2979390,-10736.16,28633.08,375000.0,375000.0,302260.07,238138.28,375000.0,375000.0,,,,,
0.209,2979391,-10740.66,28634.49,375000.0,375000.0,302259.29,238143.94,375000.0,375000.0,,,,,
0.210,2979392,-10741.8,28632.98,375000.0,375000.0,302254.57,238152.3,375000.0,375000.0,,,,,
0.211,2979393,-10738.53,28629.18,375000.0,375000.0,302247.36,238157.86,375000.0,375000.0,,,,,
0.212,2979394,-10732.01,28624.37,375000.0,375000.0,302239.85,238154.22,375000.0,375000.0,,,,,
0.213,2979395,-10725.0,28620.0,375000.0,375000.0,302233.77,238138.02,375000.0,375000.0,,,,,
0.214,2979396,-10720.52,28617.09,375000.0,375000.0,302229.66,238111.4,375000.0,375000.0,,,,,
0.215,2979397,-10720.45,28615.86,375000.0,375000.0,302226.91,238081.49,375000.0,375000.0,,,,,
0.216,2979398,-10724.73,28615.74,375000.0,375000.0,302224.55,238057.07,375000.0,375000.0,,,,,
0.217,2979399,-10731.49,28615.82,375000.0,375000.0,302222.0,238044.38,375000.0,375000.0,,,,,
0.218,2979400,-10737.95,28615.45,375000.0,375000.0,302219.55,238044.24,375000.0,375000.0,,,,,
0.219,2979401,-10741.71,28614.63,375000.0,375000.0,302218.04,238052.38,375000.0,375000.0,,,,,
0.220,2979402,-10741.63,28614.07,375000.0,375000.0,302218.33,238062.5,375000.0,375000.0,,,,,
0.221,2979403,-10738.12,28614.81,375000.0,375000.0,302220.75,238070.27,375000.0,375000.0,,,,,
0.222,2979404,-10732.69,28617.64,375000.0,375000.0,302224.98,238075.71,375000.0,375000.0,,,,,
0.223,2979405,-10727.11,28622.53,375000.0,375000.0,302230.39,238082.5,375000.0,375000.0,,,,,
0.224,2979406,-10722.7,28628.52,375000.0,375000.0,302236.32,238094.75,375000.0,375000.0,,,,,
0.225,2979407,-10720.0,28633.93,375000.0,375000.0,302242.13,238113.15,375000.0,375000.0,,,,,
0.226,2979408,-10719.02,28637.03,375000.0,375000.0,302246.95,238133.09,375000.0,375000.0,,,,,
0.227,2979409,-10719.67,28636.63,375000.0,375000.0,302249.32,238146.18,375000.0,375000.0,,,,,
0.228,2979410,-10722.06,28632.63,375000.0,375000.0,302247.39,238144.4,375000.0,375000.0,,,,,
0.229,2979411,-10726.47,28625.98,375000.0,375000.0,302239.67,238124.79,375000.0,375000.0,,,,,
0.230,2979412,-10732.91,28618.43,375000.0,375000.0,302226.21,238091.74,375000.0,375000.0,,,,,
0.231,2979413,-10740.69,28611.97,375000.0,375000.0,302209.36,238055.64,375000.0,375000.0,,,,,
0.232,2979414,-10748.27,28608.15,375000.0,375000.0,302193.47,238028.31,375000.0,375000.0,,,,,
0.233,2979415,-10753.65,28607.73,375000.0,375000.0,302183.34,238017.6,375000.0,375000.0,,,,,
0.234,2979416,-10755.17,28610.45,375000.0,375000.0,302182.03,238024.09,375000.0,375000.0,,,,,
