Cygnus version: 0.27.0
Operative system: Windows
Record datetime: 2023-05-26 13:04:02.615747
Device ID: STEEG_DG081015
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,T7,T8,O1,O2,Fz,Pz,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.068,3055804,-9676.99,29719.07,375000.0,375000.0,302745.12,238504.73,375000.0,375000.0,,,,,
0.069,3055805,-9676.15,29717.19,375000.0,375000.0,302748.17,238498.4,375000.0,375000.0,,,,,
0.070,3055806,-9671.77,29720.19,375000.0,375000.0,302755.3,238500.94,375000.0,375000.0,,,,,
0.071,3055807,-9665.63,29726.9,375000.0,375000.0,302761.9,238508.86,375000.0,375000.0,,,,,
0.072,3055808,-9656.95,29738.1,375000.0,375000.0,302766.84,238519.52,375000.0,375000.0,,,,,
0.073,3055809,-9643.44,29755.33,375000.0,375000.0,302772.65,238532.54,375000.0,375000.0,,,,,
0.074,3055810,-9623.55,29778.96,375000.0,375000.0,302783.47,238549.29,375000.0,375000.0,,,,,
0.075,3055811,-9598.63,29806.47,375000.0,375000.0,302801.88,238570.86,375000.0,375000.0,,,,,
0.076,3055812,-9573.43,29832.39,375000.0,375000.0,302826.54,238595.85,375000.0,375000.0,,,,,
0.077,3055813,-9554.75,29849.88,375000.0,375000.0,302851.88,238619.54,375000.0,375000.0,,,,,
0.078,3055814,-9548.72,29853.46,375000.0,375000.0,302870.16,238635.16,375000.0,375000.0,,,,,
0.079,3055815,-9558.07,29841.48,375000.0,375000.0,302874.9,238636.8,375000.0,375000.0,,,,,
0.080,3055816,-9580.81,29816.95,375000.0,375000.0,302863.87,238622.46,375000.0,375000.0,,,,,
0.081,3055817,-9610.97,29786.46,375000.0,375000.0,302840.22,238595.45,375000.0,375000.0,,,,,
0.082,3055818,-9640.97,29757.53,375000.0,375000.0,302811.13,238563.44,375000.0,375000.0,,,,,
0.083,3055819,-9664.53,29735.79,375000.0,375000.0,302784.79,238535.44,375000.0,375000.0,,,,,
0.084,3055820,-9678.64,29723.26,375000.0,375000.0,302767.2,238518.24,375000.0,375000.0,,,,,
0.085,3055821,-9683.87,29718.55,375000.0,375000.0,302760.4,238514.06,375000.0,375000.0,,,,,
0.086,3055822,-9682.92,29718.6,375000.0,375000.0,302762.8,238520.57,375000.0,375000.0,,,,,
0.087,3055823,-9678.54,29720.99,375000.0,375000.0,302771.08,238532.92,375000.0,375000.0,,,,,
